449.9507989	2.242350558	0
459.5955149	2.235053262	0
469.240231	2.227767856	0
499.511873	2.210196514	0
549.6659502	2.190176188	0
589.4735479	2.179614067	0
632.6889712	2.171249603	0
699.8744076	2.163234846	0
799.9339669	2.155567943	0
899.9650413	2.151573225	0
999.9857576	2.148912135	0
1001	2.148912123	0
