#land     n      k     ei_of  eii_off
440	1.4810844971	1.9419532817	0	0
441	1.4792173975	1.9383150556	0	0
442	1.4764393991	1.9364680315	0	0
443	1.4727389191	1.9364349857	0	0
444	1.4671979458	1.9333727391	0	0
445	1.4623146744	1.9303617207	0	0
446	1.459248857	1.9281263119	0	0
447	1.4534008114	1.9263728929	0	0
448	1.4469129797	1.9246864997	0	0
449	1.4431391673	1.9222324972	0	0
450	1.4391767374	1.9186680884	0	0
451	1.4350528339	1.9141530714	0	0
452	1.4290863906	1.9128096867	0	0
453	1.423399308	1.91110565	0	0
454	1.4183857047	1.9084564868	0	0
455	1.4126305272	1.9045251968	0	0
456	1.4066540537	1.9004519287	0	0
457	1.4006789983	1.8974750325	0	0
458	1.3946755196	1.8952237947	0	0
459	1.3886503445	1.8934728942	0	0
460	1.3807658459	1.8894021168	0	0
461	1.3734192626	1.886157903	0	0
462	1.3668420987	1.8840959828	0	0
463	1.3617462004	1.8820892945	0	0
464	1.3553274237	1.8796321359	0	0
465	1.3434734921	1.8756460959	0	0
466	1.3345463243	1.8712219827	0	0
467	1.3272565227	1.8666450815	0	0
468	1.3201393662	1.8636914295	0	0
469	1.3122978224	1.861358392	0	0
470	1.3036174083	1.8597440519	0	0
471	1.2934177761	1.8554914542	0	0
472	1.2830853123	1.8519603153	0	0
473	1.2729711356	1.8512069003	0	0
474	1.2638733918	1.8492681349	0	0
475	1.2548021904	1.8466257861	0	0
476	1.2421438006	1.8424286197	0	0
477	1.2296332646	1.8394400841	0	0
478	1.217261799	1.8375883781	0	0
479	1.2048845578	1.837012164	0	0
480	1.1917291692	1.8354804374	0	0
481	1.1770374513	1.8318588066	0	0
482	1.1659405285	1.8304457166	0	0
483	1.1556736565	1.8298776942	0	0
484	1.143305192	1.829819957	0	0
485	1.1296374715	1.8300863113	0	0
486	1.1149784789	1.8305999322	0	0
487	1.099992668	1.8314275912	0	0
488	1.0851667301	1.8324167019	0	0
489	1.0706047675	1.8336491321	0	0
490	1.0561284679	1.8354713039	0	0
491	1.0415725553	1.8380141892	0	0
492	1.0266329224	1.84272414	0	0
493	1.0122868612	1.8477957288	0	0
494	0.998226061	1.8530911496	0	0
495	0.9815417824	1.8584320768	0	0
496	0.9654895586	1.8629436632	0	0
497	0.9502420215	1.8663993926	0	0
498	0.935066247	1.8731961773	0	0
499	0.9196037528	1.8809821971	0	0
500	0.9032923092	1.8899055955	0	0
501	0.8876901811	1.8979464576	0	0
502	0.8724930054	1.9057414679	0	0
503	0.857941781	1.9156418568	0	0
504	0.8444504688	1.9252079186	0	0
505	0.8320112816	1.9344421095	0	0
506	0.8161459569	1.9478851335	0	0
507	0.8011778107	1.9605765516	0	0
508	0.7887856288	1.9708395384	0	0
509	0.7750506987	1.9817003482	0	0
510	0.7610733572	1.9928733575	0	0
511	0.748569886	2.004610561	0	0
512	0.7348189409	2.0164711842	0	0
513	0.720062764	2.0284312606	0	0
514	0.7075634012	2.0435258668	0	0
515	0.6963239117	2.0580469761	0	0
