809.000000	-25.094137	-0.271540
812.250000	-25.365764	-0.274754
815.500000	-25.638212	-0.277846
818.750000	-25.911486	-0.280820
822.000000	-26.185590	-0.283681
825.250000	-26.460527	-0.286433
828.500000	-26.736302	-0.289079
831.750000	-27.012918	-0.291623
835.000000	-27.290379	-0.294068
838.250000	-27.568689	-0.296418
841.500000	-27.847851	-0.298676
844.750000	-28.127868	-0.300846
848.000000	-28.408745	-0.302929
851.250000	-28.690483	-0.304930
854.500000	-28.973087	-0.306850
857.750000	-29.256560	-0.308693
861.000000	-29.540905	-0.310461
864.250000	-29.826124	-0.312156
867.500000	-30.112221	-0.313781
870.750000	-30.399199	-0.315339
874.000000	-30.687060	-0.316831
877.250000	-30.975807	-0.318260
880.500000	-31.265444	-0.319627
883.750000	-31.555972	-0.320935
887.000000	-31.847394	-0.322186
890.250000	-32.139712	-0.323381
893.500000	-32.432930	-0.324522
896.750000	-32.727050	-0.325611
