   2.4580387e+02	  -1.1300391e+00	   3.6618381e+00	
   2.4739447e+02	  -1.1399334e+00	   3.7637336e+00	
   2.4898513e+02	  -1.1498298e+00	   3.8656338e+00	
   2.5057582e+02	  -1.1597273e+00	   3.9675382e+00	
   2.5216654e+02	  -1.1696225e+00	   4.0694434e+00	
   2.5375734e+02	  -1.1795228e+00	   4.1713526e+00	
   2.5534814e+02	  -1.1894190e+00	   4.2732649e+00	
   2.5693899e+02	  -1.1993147e+00	   4.3751768e+00	
   2.5852989e+02	  -1.2092135e+00	   4.4770925e+00	
   2.6012080e+02	  -1.2191106e+00	   4.5790075e+00	
   2.6171175e+02	  -1.2290079e+00	   4.6809303e+00	
   2.6330276e+02	  -1.2389069e+00	   4.7828494e+00	
   2.6489370e+02	  -1.2488047e+00	   4.8847743e+00	
   2.6648480e+02	  -1.2587021e+00	   4.9867028e+00	
   2.6807589e+02	  -1.2686024e+00	   5.0886308e+00	
   2.6966696e+02	  -1.2784992e+00	   5.1905598e+00	
   2.7125811e+02	  -1.2884021e+00	   5.2924939e+00	
   2.7284928e+02	  -1.2982989e+00	   5.3944281e+00	
   2.7444052e+02	  -1.2971359e+00	   5.4925602e+00	
   2.7603175e+02	  -1.2861402e+00	   5.5839830e+00	
   2.7762301e+02	  -1.2678857e+00	   5.6660014e+00	
   2.7921430e+02	  -1.2472409e+00	   5.7375816e+00	
   2.8080561e+02	  -1.2279152e+00	   5.8014891e+00	
   2.8239697e+02	  -1.2110265e+00	   5.8609036e+00	
   2.8398838e+02	  -1.1961066e+00	   5.9187982e+00	
   2.8557974e+02	  -1.1805552e+00	   5.9769163e+00	
   2.8717121e+02	  -1.1622400e+00	   6.0340846e+00	
   2.8876262e+02	  -1.1407363e+00	   6.0887021e+00	
   2.9035409e+02	  -1.1165041e+00	   6.1392937e+00	
   2.9194560e+02	  -1.0911545e+00	   6.1847854e+00	
   2.9353707e+02	  -1.0665037e+00	   6.2258349e+00	
   2.9512863e+02	  -1.0432459e+00	   6.2636038e+00	
   2.9672022e+02	  -1.0215347e+00	   6.2991854e+00	
   2.9831177e+02	  -1.0009699e+00	   6.3335879e+00	
   2.9990336e+02	  -9.8062120e-01	   6.3671348e+00	
   3.0149494e+02	  -9.5998190e-01	   6.3995066e+00	
   3.0308661e+02	  -9.3892939e-01	   6.4303673e+00	
   3.0467826e+02	  -9.1751527e-01	   6.4594124e+00	
   3.0626992e+02	  -8.9608914e-01	   6.4864104e+00	
   3.0786162e+02	  -8.7505733e-01	   6.5115928e+00	
   3.0945327e+02	  -8.5451919e-01	   6.5353370e+00	
   3.1104500e+02	  -8.3437708e-01	   6.5580028e+00	
   3.1263679e+02	  -8.1435700e-01	   6.5799302e+00	
   3.1422848e+02	  -7.9381278e-01	   6.6012908e+00	
   3.1582028e+02	  -7.7212647e-01	   6.6216259e+00	
   3.1741203e+02	  -7.4913380e-01	   6.6403270e+00	
   3.1900383e+02	  -7.2487850e-01	   6.6568185e+00	
   3.2059558e+02	  -6.9958805e-01	   6.6705655e+00	
   3.2218740e+02	  -6.7371988e-01	   6.6811111e+00	
   3.2377920e+02	  -6.4785443e-01	   6.6883131e+00	
   3.2537101e+02	  -6.2238962e-01	   6.6921764e+00	
   3.2696286e+02	  -5.9770369e-01	   6.6926936e+00	
   3.2855469e+02	  -5.7415545e-01	   6.6898669e+00	
   3.3014653e+02	  -5.5220048e-01	   6.6837021e+00	
   3.3173843e+02	  -5.3240570e-01	   6.6744213e+00	
   3.3333025e+02	  -5.1513906e-01	   6.6624590e+00	
   3.3492213e+02	  -5.0060851e-01	   6.6482483e+00	
   3.3651403e+02	  -4.8889212e-01	   6.6322109e+00	
   3.3810593e+02	  -4.7999738e-01	   6.6147388e+00	
   3.3969778e+02	  -4.7377069e-01	   6.5961717e+00	
   3.4128966e+02	  -4.6996846e-01	   6.5765948e+00	
   3.4288155e+02	  -4.6855234e-01	   6.5559388e+00	
   3.4447343e+02	  -4.6960334e-01	   6.5341550e+00	
   3.4606529e+02	  -4.7331241e-01	   6.5111859e+00	
   3.4765720e+02	  -4.7999768e-01	   6.4869753e+00	
   3.4924907e+02	  -4.9033298e-01	   6.4615488e+00	
   3.5084089e+02	  -5.0517899e-01	   6.4356522e+00	
   3.5243286e+02	  -5.2478787e-01	   6.4104186e+00	
   3.5402468e+02	  -5.4900533e-01	   6.3869440e+00	
   3.5561657e+02	  -5.7741921e-01	   6.3662508e+00	
   3.5720843e+02	  -6.0931483e-01	   6.3493179e+00	
   3.5880027e+02	  -6.4357545e-01	   6.3370525e+00	
   3.6039212e+02	  -6.7838835e-01	   6.3296982e+00	
   3.6198399e+02	  -7.1244977e-01	   6.3264636e+00	
   3.6357592e+02	  -7.4506426e-01	   6.3265038e+00	
   3.6516771e+02	  -7.7584036e-01	   6.3289996e+00	
   3.6675961e+02	  -8.0460831e-01	   6.3331918e+00	
   3.6835145e+02	  -8.3140940e-01	   6.3383460e+00	
   3.6994325e+02	  -8.5657254e-01	   6.3437872e+00	
   3.7153507e+02	  -8.8073400e-01	   6.3493023e+00	
   3.7312683e+02	  -9.0420571e-01	   6.3550615e+00	
   3.7471858e+02	  -9.2709689e-01	   6.3612376e+00	
   3.7631039e+02	  -9.4939158e-01	   6.3679942e+00	
   3.7790218e+02	  -9.7097326e-01	   6.3754887e+00	
   3.7949390e+02	  -9.9163149e-01	   6.3838727e+00	
   3.8108562e+02	  -1.0109773e+00	   6.3932811e+00	
   3.8267740e+02	  -1.0283304e+00	   6.4035238e+00	
   3.8426908e+02	  -1.0432862e+00	   6.4139810e+00	
   3.8586084e+02	  -1.0557462e+00	   6.4240203e+00	
   3.8745252e+02	  -1.0657651e+00	   6.4330437e+00	
   3.8904421e+02	  -1.0735273e+00	   6.4404864e+00	
   3.9063585e+02	  -1.0793537e+00	   6.4457953e+00	
   3.9222742e+02	  -1.0837203e+00	   6.4484722e+00	
   3.9381913e+02	  -1.0874361e+00	   6.4480781e+00	
   3.9541070e+02	  -1.0915020e+00	   6.4448122e+00	
   3.9700221e+02	  -1.0964567e+00	   6.4392066e+00	
   3.9859377e+02	  -1.1026111e+00	   6.4317689e+00	
   4.0018536e+02	  -1.1100958e+00	   6.4229810e+00	
   4.0177682e+02	  -1.1189246e+00	   6.4133115e+00	
   4.0336838e+02	  -1.1290197e+00	   6.4032033e+00	
   4.0495978e+02	  -1.1401618e+00	   6.3930780e+00	
   4.0655125e+02	  -1.1519381e+00	   6.3833129e+00	
   4.0814265e+02	  -1.1637234e+00	   6.3739475e+00	
   4.0973410e+02	  -1.1751410e+00	   6.3647193e+00	
   4.1132546e+02	  -1.1859890e+00	   6.3553880e+00	
   4.1291684e+02	  -1.1961502e+00	   6.3456992e+00	
   4.1450812e+02	  -1.2055682e+00	   6.3354371e+00	
   4.1609942e+02	  -1.2142245e+00	   6.3243720e+00	
   4.1769074e+02	  -1.2221565e+00	   6.3123023e+00	
   4.1928195e+02	  -1.2294371e+00	   6.2990232e+00	
   4.2087318e+02	  -1.2362185e+00	   6.2843772e+00	
   4.2246429e+02	  -1.2426792e+00	   6.2683016e+00	
   4.2405545e+02	  -1.2489385e+00	   6.2507971e+00	
   4.2564651e+02	  -1.2550680e+00	   6.2318585e+00	
   4.2723762e+02	  -1.2611287e+00	   6.2114856e+00	
   4.2882866e+02	  -1.2671911e+00	   6.1896740e+00	
   4.3041965e+02	  -1.2732831e+00	   6.1664238e+00	
   4.3201074e+02	  -1.2794460e+00	   6.1417341e+00	
   4.3360165e+02	  -1.2857035e+00	   6.1156099e+00	
   4.3519257e+02	  -1.2920672e+00	   6.0880469e+00	
   4.3678351e+02	  -1.2985284e+00	   6.0590189e+00	
   4.3837434e+02	  -1.3050887e+00	   6.0284711e+00	
   4.3996509e+02	  -1.3117719e+00	   5.9963613e+00	
   4.4155580e+02	  -1.3186140e+00	   5.9626401e+00	
   4.4314664e+02	  -1.3256438e+00	   5.9272666e+00	
   4.4473734e+02	  -1.3328853e+00	   5.8901979e+00	
   4.4632793e+02	  -1.3403761e+00	   5.8513977e+00	
   4.4791862e+02	  -1.3481378e+00	   5.8108255e+00	
   4.4950911e+02	  -1.3561751e+00	   5.7684541e+00	
   4.5109978e+02	  -1.3644696e+00	   5.7242467e+00	
   4.5269017e+02	  -1.3729439e+00	   5.6780851e+00	
   4.5428050e+02	  -1.3816098e+00	   5.6297721e+00	
   4.5587098e+02	  -1.3905416e+00	   5.5791168e+00	
   4.5746132e+02	  -1.3998443e+00	   5.5259353e+00	
   4.5905176e+02	  -1.4096669e+00	   5.4700617e+00	
   4.6064199e+02	  -1.4201718e+00	   5.4113254e+00	
   4.6223225e+02	  -1.4315587e+00	   5.3495703e+00	
   4.6382243e+02	  -1.4440701e+00	   5.2846542e+00	
   4.6541240e+02	  -1.4579662e+00	   5.2164306e+00	
   4.6700258e+02	  -1.4735813e+00	   5.1447632e+00	
   4.6859268e+02	  -1.4913674e+00	   5.0695599e+00	
   4.7018259e+02	  -1.5118473e+00	   4.9909473e+00	
   4.7177256e+02	  -1.5353720e+00	   4.9091829e+00	
   4.7336247e+02	  -1.5622119e+00	   4.8245058e+00	
   4.7495222e+02	  -1.5925882e+00	   4.7371568e+00	
   4.7654206e+02	  -1.6266879e+00	   4.6473586e+00	
   4.7813188e+02	  -1.6646879e+00	   4.5553354e+00	
   4.7972140e+02	  -1.7067303e+00	   4.4613027e+00	
   4.8131105e+02	  -1.7529813e+00	   4.3654514e+00	
   4.8290075e+02	  -1.8035856e+00	   4.2679915e+00	
   4.8449018e+02	  -1.8587146e+00	   4.1691114e+00	
   4.8607964e+02	  -1.9185782e+00	   4.0689907e+00	
   4.8766900e+02	  -1.9835215e+00	   3.9678980e+00	
   4.8925837e+02	  -2.0538086e+00	   3.8663354e+00	
   4.9084764e+02	  -2.1295343e+00	   3.7648409e+00	
   4.9243690e+02	  -2.2106964e+00	   3.6639206e+00	
   4.9402605e+02	  -2.2972266e+00	   3.5640762e+00	
   4.9561519e+02	  -2.3890097e+00	   3.4657665e+00	
   4.9720422e+02	  -2.4858646e+00	   3.3694600e+00	
   4.9879324e+02	  -2.5875697e+00	   3.2755942e+00	
   5.0038214e+02	  -2.6938676e+00	   3.1845724e+00	
   5.0197104e+02	  -2.8044261e+00	   3.0968155e+00	
   5.0355984e+02	  -2.9188704e+00	   3.0126946e+00	
   5.0514864e+02	  -3.0367356e+00	   2.9325949e+00	
   5.0673735e+02	  -3.1573964e+00	   2.8568482e+00	
   5.0832587e+02	  -3.2800321e+00	   2.7854927e+00	
   5.0991453e+02	  -3.4040524e+00	   2.7182718e+00	
   5.1150301e+02	  -3.5290563e+00	   2.6549263e+00	
   5.1309145e+02	  -3.6547143e+00	   2.5952041e+00	
   5.1467974e+02	  -3.7807699e+00	   2.5388690e+00	
   5.1626800e+02	  -3.9070087e+00	   2.4856829e+00	
   5.1785615e+02	  -4.0332475e+00	   2.4354240e+00	
   5.1944430e+02	  -4.1593601e+00	   2.3878679e+00	
   5.2103260e+02	  -4.2852212e+00	   2.3428003e+00	
   5.2262050e+02	  -4.4107394e+00	   2.3000260e+00	
   5.2420835e+02	  -4.5358593e+00	   2.2593368e+00	
   5.2579630e+02	  -4.6605383e+00	   2.2205432e+00	
   5.2738402e+02	  -4.7847641e+00	   2.1834576e+00	
   5.2897189e+02	  -4.9085677e+00	   2.1479131e+00	
   5.3055935e+02	  -5.0319972e+00	   2.1137996e+00	
   5.3214701e+02	  -5.1550744e+00	   2.0810413e+00	
   5.3373455e+02	  -5.2778130e+00	   2.0495600e+00	
   5.3532188e+02	  -5.4002137e+00	   2.0192785e+00	
   5.3690938e+02	  -5.5222771e+00	   1.9901336e+00	
   5.3849650e+02	  -5.6440151e+00	   1.9620487e+00	
   5.4008385e+02	  -5.7654324e+00	   1.9349551e+00	
   5.4167089e+02	  -5.8865326e+00	   1.9087935e+00	
   5.4325800e+02	  -6.0073211e+00	   1.8834997e+00	
   5.4484486e+02	  -6.1278202e+00	   1.8590070e+00	
   5.4643186e+02	  -6.2480432e+00	   1.8352575e+00	
   5.4801869e+02	  -6.3680004e+00	   1.8121983e+00	
   5.4960526e+02	  -6.4877215e+00	   1.7897698e+00	
   5.5119198e+02	  -6.6072292e+00	   1.7679171e+00	
   5.5277852e+02	  -6.7265807e+00	   1.7465961e+00	
   5.5436505e+02	  -6.8458194e+00	   1.7257887e+00	
   5.5595124e+02	  -6.9649777e+00	   1.7054832e+00	
   5.5753776e+02	  -7.0840765e+00	   1.6856747e+00	
   5.5912377e+02	  -7.2031320e+00	   1.6663505e+00	
   5.6070996e+02	  -7.3221644e+00	   1.6475124e+00	
   5.6229600e+02	  -7.4411736e+00	   1.6291476e+00	
   5.6388205e+02	  -7.5601748e+00	   1.6112487e+00	
   5.6546780e+02	  -7.6791785e+00	   1.5938061e+00	
   5.6705367e+02	  -7.7981824e+00	   1.5768186e+00	
   5.6863933e+02	  -7.9171911e+00	   1.5602734e+00	
   5.7022497e+02	  -8.0362082e+00	   1.5441672e+00	
   5.7181051e+02	  -8.1552485e+00	   1.5284970e+00	
   5.7339588e+02	  -8.2742882e+00	   1.5132433e+00	
   5.7498126e+02	  -8.3933411e+00	   1.4984119e+00	
   5.7656659e+02	  -8.5123934e+00	   1.4839940e+00	
   5.7815178e+02	  -8.6314425e+00	   1.4699805e+00	
   5.7973677e+02	  -8.7504805e+00	   1.4563549e+00	
   5.8132175e+02	  -8.8694874e+00	   1.4430988e+00	
   5.8290665e+02	  -8.9884606e+00	   1.4301938e+00	
   5.8449140e+02	  -9.1074170e+00	   1.4176040e+00	
   5.8607593e+02	  -9.2263348e+00	   1.4053252e+00	
   5.8766071e+02	  -9.3452367e+00	   1.3933256e+00	
   5.8924513e+02	  -9.4641135e+00	   1.3815940e+00	
   5.9082938e+02	  -9.5829755e+00	   1.3701075e+00	
   5.9241369e+02	  -9.7018388e+00	   1.3588487e+00	
   5.9399797e+02	  -9.8206954e+00	   1.3477978e+00	
   5.9558217e+02	  -9.9395616e+00	   1.3369417e+00	
   5.9716593e+02	  -1.0058448e+01	   1.3262601e+00	
   5.9875003e+02	  -1.0177361e+01	   1.3157377e+00	
   6.0033384e+02	  -1.0296316e+01	   1.3053592e+00	
   6.0191729e+02	  -1.0415326e+01	   1.2951081e+00	
   6.0350118e+02	  -1.0534402e+01	   1.2849741e+00	
   6.0508456e+02	  -1.0653564e+01	   1.2749396e+00	
   6.0666797e+02	  -1.0772832e+01	   1.2649868e+00	
   6.0825103e+02	  -1.0892223e+01	   1.2551167e+00	
   6.0983428e+02	  -1.1011772e+01	   1.2453308e+00	
   6.1141734e+02	  -1.1131484e+01	   1.2356358e+00	
   6.1300047e+02	  -1.1251374e+01	   1.2260250e+00	
   6.1458328e+02	  -1.1371457e+01	   1.2165115e+00	
   6.1616602e+02	  -1.1491738e+01	   1.2070947e+00	
   6.1774862e+02	  -1.1612221e+01	   1.1977804e+00	
   6.1933102e+02	  -1.1732921e+01	   1.1885609e+00	
   6.2091347e+02	  -1.1853853e+01	   1.1794492e+00	
   6.2249589e+02	  -1.1975019e+01	   1.1704367e+00	
   6.2407792e+02	  -1.2096414e+01	   1.1615421e+00	
   6.2566012e+02	  -1.2218055e+01	   1.1527504e+00	
   6.2724210e+02	  -1.2339944e+01	   1.1440733e+00	
   6.2882382e+02	  -1.2462099e+01	   1.1355095e+00	
   6.3040552e+02	  -1.2584509e+01	   1.1270631e+00	
   6.3198715e+02	  -1.2707197e+01	   1.1187398e+00	
   6.3356864e+02	  -1.2830154e+01	   1.1105293e+00	
   6.3515025e+02	  -1.2953396e+01	   1.1024439e+00	
   6.3673128e+02	  -1.3076928e+01	   1.0944809e+00	
   6.3831264e+02	  -1.3200775e+01	   1.0866383e+00	
   6.3989361e+02	  -1.3324920e+01	   1.0789341e+00	
   6.4147448e+02	  -1.3449410e+01	   1.0713818e+00	
   6.4305550e+02	  -1.3574220e+01	   1.0639921e+00	
   6.4463596e+02	  -1.3699377e+01	   1.0567777e+00	
   6.4621679e+02	  -1.3824855e+01	   1.0497571e+00	
   6.4779727e+02	  -1.3950675e+01	   1.0429281e+00	
   6.4937734e+02	  -1.4076825e+01	   1.0363175e+00	
   6.5095762e+02	  -1.4203303e+01	   1.0299298e+00	
   6.5253771e+02	  -1.4330106e+01	   1.0237774e+00	
   6.5411755e+02	  -1.4457232e+01	   1.0178725e+00	
   6.5569743e+02	  -1.4584670e+01	   1.0122199e+00	
   6.5727729e+02	  -1.4712417e+01	   1.0068397e+00	
   6.5885673e+02	  -1.4840463e+01	   1.0017289e+00	
   6.6043640e+02	  -1.4968804e+01	   9.9690787e-01	
   6.6201552e+02	  -1.5097431e+01	   9.9238155e-01	
   6.6359476e+02	  -1.5226325e+01	   9.8815446e-01	
   6.6517370e+02	  -1.5355474e+01	   9.8423928e-01	
   6.6675264e+02	  -1.5484868e+01	   9.8064879e-01	
   6.6833153e+02	  -1.5614511e+01	   9.7738056e-01	
   6.6991031e+02	  -1.5744360e+01	   9.7444642e-01	
   6.7148893e+02	  -1.5874403e+01	   9.7185933e-01	
   6.7306734e+02	  -1.6004614e+01	   9.6961584e-01	
   6.7464548e+02	  -1.6134963e+01	   9.6771238e-01	
   6.7622365e+02	  -1.6265431e+01	   9.6612934e-01	
   6.7780182e+02	  -1.6395981e+01	   9.6484622e-01	
   6.7937955e+02	  -1.6526627e+01	   9.6385168e-01	
   6.8095754e+02	  -1.6657338e+01	   9.6312475e-01	
   6.8253499e+02	  -1.6788127e+01	   9.6265344e-01	
   6.8411259e+02	  -1.6918965e+01	   9.6241605e-01	
   6.8568991e+02	  -1.7049872e+01	   9.6240018e-01	
   6.8726729e+02	  -1.7180828e+01	   9.6258366e-01	
   6.8884428e+02	  -1.7311835e+01	   9.6296962e-01	
   6.9042123e+02	  -1.7442898e+01	   9.6351936e-01	
   6.9199807e+02	  -1.7574004e+01	   9.6423504e-01	
   6.9357476e+02	  -1.7705174e+01	   9.6509445e-01	
   6.9515125e+02	  -1.7836395e+01	   9.6609097e-01	
   6.9672748e+02	  -1.7967671e+01	   9.6720984e-01	
   6.9830379e+02	  -1.8099007e+01	   9.6843601e-01	
   6.9988014e+02	  -1.8230416e+01	   9.6976296e-01	
   7.0145609e+02	  -1.8361893e+01	   9.7116643e-01	
   7.0303197e+02	  -1.8493452e+01	   9.7263944e-01	
   7.0460734e+02	  -1.8625089e+01	   9.7418307e-01	
   7.0618295e+02	  -1.8756826e+01	   9.7576439e-01	
   7.0775835e+02	  -1.8888677e+01	   9.7739325e-01	
   7.0933348e+02	  -1.9020640e+01	   9.7904425e-01	
   7.1090872e+02	  -1.9152736e+01	   9.8070981e-01	
   7.1248360e+02	  -1.9284980e+01	   9.8239078e-01	
   7.1405848e+02	  -1.9417413e+01	   9.8407986e-01	
   7.1563290e+02	  -1.9550032e+01	   9.8580390e-01	
   7.1720764e+02	  -1.9682861e+01	   9.8755526e-01	
   7.1878183e+02	  -1.9815888e+01	   9.8934310e-01	
   7.2035624e+02	  -1.9949147e+01	   9.9117782e-01	
   7.2193043e+02	  -2.0082617e+01	   9.9306859e-01	
   7.2350390e+02	  -2.0216323e+01	   9.9502580e-01	
   7.2507789e+02	  -2.0350252e+01	   9.9705909e-01	
   7.2665151e+02	  -2.0484423e+01	   9.9916075e-01	
   7.2822470e+02	  -2.0618822e+01	   1.0013496e+00	
   7.2979827e+02	  -2.0753457e+01	   1.0036267e+00	
   7.3137132e+02	  -2.0888326e+01	   1.0060024e+00	
   7.3294423e+02	  -2.1023437e+01	   1.0084778e+00	
   7.3451697e+02	  -2.1158786e+01	   1.0110633e+00	
   7.3608991e+02	  -2.1294363e+01	   1.0137690e+00	
   7.3766214e+02	  -2.1430166e+01	   1.0165870e+00	
   7.3923449e+02	  -2.1566212e+01	   1.0195373e+00	
   7.4080692e+02	  -2.1702479e+01	   1.0226209e+00	
   7.4237894e+02	  -2.1838966e+01	   1.0258390e+00	
   7.4395095e+02	  -2.1975681e+01	   1.0292027e+00	
   7.4552246e+02	  -2.2112611e+01	   1.0327037e+00	
   7.4709387e+02	  -2.2249737e+01	   1.0363616e+00	
   7.4866559e+02	  -2.2387093e+01	   1.0401790e+00	
   7.5023667e+02	  -2.2524630e+01	   1.0441561e+00	
   7.5180752e+02	  -2.2662366e+01	   1.0482948e+00	
   7.5337856e+02	  -2.2800288e+01	   1.0525964e+00	
   7.5494927e+02	  -2.2938385e+01	   1.0570814e+00	
   7.5652009e+02	  -2.3076636e+01	   1.0617412e+00	
   7.5809051e+02	  -2.3215028e+01	   1.0665579e+00	
   7.5966048e+02	  -2.3353560e+01	   1.0715425e+00	
   7.6123042e+02	  -2.3492229e+01	   1.0766772e+00	
   7.6280076e+02	  -2.3631013e+01	   1.0819625e+00	
   7.6437053e+02	  -2.3769930e+01	   1.0873809e+00	
   7.6594015e+02	  -2.3908947e+01	   1.0929326e+00	
   7.6750910e+02	  -2.4048083e+01	   1.0986094e+00	
   7.6907876e+02	  -2.4187335e+01	   1.1044122e+00	
   7.7064768e+02	  -2.4326690e+01	   1.1103221e+00	
   7.7221627e+02	  -2.4466157e+01	   1.1163400e+00	
   7.7378498e+02	  -2.4605722e+01	   1.1224568e+00	
   7.7535378e+02	  -2.4745394e+01	   1.1286731e+00	
   7.7692214e+02	  -2.4885170e+01	   1.1349799e+00	
   7.7849050e+02	  -2.5025047e+01	   1.1413677e+00	
   7.8005833e+02	  -2.5165034e+01	   1.1478272e+00	
   7.8162608e+02	  -2.5305129e+01	   1.1543690e+00	
   7.8319372e+02	  -2.5445318e+01	   1.1609832e+00	
   7.8476120e+02	  -2.5585610e+01	   1.1676503e+00	
   7.8632849e+02	  -2.5726012e+01	   1.1743809e+00	
   7.8789604e+02	  -2.5866514e+01	   1.1811549e+00	
   7.8946281e+02	  -2.6007131e+01	   1.1879933e+00	
   7.9102977e+02	  -2.6147863e+01	   1.1948657e+00	
   7.9259638e+02	  -2.6288698e+01	   1.2017720e+00	
   7.9416259e+02	  -2.6429642e+01	   1.2087229e+00	
   7.9572887e+02	  -2.6570706e+01	   1.2156981e+00	
   7.9729468e+02	  -2.6711886e+01	   1.2226977e+00	
   7.9886101e+02	  -2.6853191e+01	   1.2297220e+00	
   8.0042626e+02	  -2.6994619e+01	   1.2367710e+00	
   8.0199196e+02	  -2.7136180e+01	   1.2438240e+00	
   8.0355754e+02	  -2.7277859e+01	   1.2508912e+00	
   8.0512245e+02	  -2.7419667e+01	   1.2579623e+00	
   8.0668716e+02	  -2.7561622e+01	   1.2650377e+00	
   8.0825218e+02	  -2.7703734e+01	   1.2721174e+00	
   8.0981693e+02	  -2.7845989e+01	   1.2792011e+00	
   8.1138138e+02	  -2.7988387e+01	   1.2862992e+00	
