-2.26213	-2.61767	-9.12543	1.14707	resonant
0.00169145	-2.6177	-9.12836	1.14707	resonant
2.26552	-2.61711	-9.12475	1.14707	resonant
-3.39632	-0.653768	-9.12582	1.14707	resonant
-1.12665	-0.652457	-9.12783	1.14707	resonant
1.12955	-0.652177	-9.1275	1.14707	resonant
3.39921	-0.652924	-9.1248	1.14707	resonant
-2.26491	1.30705	-9.12913	1.14707	resonant
0.00120462	1.30161	-9.12788	1.14707	resonant
2.26732	1.30762	-9.12845	1.14707	resonant
-1.13298	3.26757	-9.12591	1.14707	resonant
1.1349	3.26785	-9.12557	1.14707	resonant
-1.13153	-5.82469	-7.33181	1.14707	resonant
1.13517	-5.82441	-7.33147	1.14707	resonant
-4.46546	-3.88996	-7.33206	1.14707	resonant
-2.22925	-3.88414	-7.29004	1.14707	resonant
0.00157283	-3.87687	-7.29308	1.14707	resonant
2.2324	-3.88359	-7.28937	1.14707	resonant
4.46862	-3.88885	-7.33072	1.14707	resonant
-5.5998	-1.92578	-7.33245	1.14707	resonant
-3.34716	-1.93447	-7.28082	1.14707	resonant
-1.1143	-1.93372	-7.28565	1.14707	resonant
1.11696	-1.93344	-7.28532	1.14707	resonant
3.34982	-1.93364	-7.27982	1.14707	resonant
5.60248	-1.92439	-7.33077	1.14707	resonant
-4.47715	0.00821874	-7.2908	1.14707	resonant
-2.23056	-0.000853204	-7.28603	1.14707	resonant
0.00109107	-0.000804402	-7.28944	1.14707	resonant
2.23274	-0.00029882	-7.28536	1.14707	resonant
4.47933	0.00933108	-7.28946	1.14707	resonant
-5.60933	1.92885	-7.33333	1.14707	resonant
-3.35592	1.93681	-7.29422	1.14707	resonant
-1.11517	1.93161	-7.28608	1.14707	resonant
1.11687	1.93189	-7.28574	1.14707	resonant
3.35763	1.93765	-7.29322	1.14707	resonant
5.61104	1.93025	-7.33165	1.14707	resonant
-4.47622	3.89202	-7.33338	1.14707	resonant
-2.24681	3.8724	-7.29089	1.14707	resonant
0.000609568	3.8657	-7.28096	1.14707	resonant
2.24803	3.87296	-7.29022	1.14707	resonant
4.47745	3.89313	-7.33204	1.14707	resonant
-1.13372	5.81192	-7.33263	1.14707	resonant
1.13448	5.8122	-7.33229	1.14707	resonant
-4.4715	-6.46261	-5.51202	1.14707	resonant
-2.23623	-6.46392	-5.4881	1.14707	resonant
0.0016238	-6.46621	-5.48485	1.14707	resonant
2.23948	-6.46337	-5.48743	1.14707	resonant
4.47476	-6.4615	-5.51068	1.14707	resonant
-5.59736	-4.51966	-5.49835	1.14707	resonant
-3.345	-4.51298	-5.47083	1.14707	resonant
-1.11014	-4.51495	-5.46077	1.14707	resonant
1.1129	-4.51467	-5.46044	1.14707	resonant
3.34776	-4.51215	-5.46983	1.14707	resonant
5.60013	-4.51827	-5.49667	1.14707	resonant
-6.71124	-2.59092	-5.49872	1.14707	resonant
-4.46184	-2.57786	-5.47076	1.14707	resonant
-2.22639	-2.57717	-5.4599	1.14707	resonant
0.0011374	-2.57749	-5.46108	1.14707	resonant
2.22866	-2.57662	-5.45923	1.14707	resonant
4.46412	-2.57675	-5.46943	1.14707	resonant
6.71353	-2.58925	-5.49672	1.14707	resonant
-7.83143	-0.644701	-5.51316	1.14707	resonant
-5.57976	-0.643364	-5.47159	1.14707	resonant
-3.344	-0.641968	-5.46028	1.14707	resonant
-1.11334	-0.644044	-5.46138	1.14707	resonant
1.11513	-0.643767	-5.46105	1.14707	resonant
3.34579	-0.641137	-5.45928	1.14707	resonant
5.58156	-0.641978	-5.46992	1.14707	resonant
7.83324	-0.642755	-5.51082	1.14707	resonant
-6.71542	1.29204	-5.48963	1.14707	resonant
-4.46452	1.29334	-5.46192	1.14707	resonant
-2.23099	1.28756	-5.46184	1.14707	resonant
0.000657761	1.286	-5.46143	1.14707	resonant
2.2323	1.28812	-5.46117	1.14707	resonant
4.46583	1.29445	-5.46058	1.14707	resonant
6.71674	1.29371	-5.48762	1.14707	resonant
-5.59895	3.2315	-5.48676	1.14707	resonant
-3.35324	3.21869	-5.46196	1.14707	resonant
-1.11695	3.2165	-5.46037	1.14707	resonant
1.11779	3.21678	-5.46004	1.14707	resonant
